tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	23239	0	live	PHLPP1	PHLPP, PLEKHE1, PPM3A, SCOP	PH domain and leucine rich repeat protein phosphatase 1	PH domain-containing family E member 1|SCN circadian oscillatory protein|pleckstrin homology domain containing, family E (with leucine rich repeats) member 1|protein phosphatase, Mg2+/Mn2+ dependent 3A|suprachiasmatic nucleus circadian oscillatory protein	18q21.33	18	NC_000018.10	62715439	62980443	plus	18	609396	
9606	Homo sapiens	161176	0	live	SYNE3	C14orf49, NET53, Nesp3	spectrin repeat containing, nuclear envelope family member 3	nuclear envelope spectrin repeat protein 3	14q32.13	14	NC_000014.9	95416083	95516668	minus	23	610861	
9606	Homo sapiens	51366	0	live	UBR5	DD5, EDD, EDD1, HYD	ubiquitin protein ligase E3 component n-recognin 5	E3 identified by differential display|E3 ubiquitin protein ligase, HECT domain containing, 1|E3 ubiquitin-protein ligase, HECT domain-containing 1|hyperplastic discs protein homolog|progestin induced protein|progestin-induced protein|ubiquitin-protein ligase	8q22	8	NC_000008.11	102252273	102412689	minus	60	608413	
9606	Homo sapiens	3622	0	live	ING2	ING1L, p33ING2	inhibitor of growth family member 2	ING1Lp|inhibitor of growth 1-like protein|inhibitor of growth family, member 2|p32	4q35.1	4	NC_000004.12	183505050	183512428	plus	4	604215	
9606	Homo sapiens	6257	0	live	RXRB	DAUDI6, H-2RIIBP, NR2B2, RCoR-1	retinoid X receptor beta	MHC class I promoter binding protein|nuclear receptor subfamily 2 group B member 2|retinoid X receptor, beta	6p21.3	6	NC_000006.12	33193585	33200853	minus	11	180246	
9606	Homo sapiens	1996	0	live	ELAVL4	HUD, PNEM	ELAV like neuron-specific RNA binding protein 4	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)|Hu antigen D|paraneoplastic encephalomyelitis antigen HuD	1p34	1	NC_000001.11	50048014	50203786	plus	15	168360	
9606	Homo sapiens	5272	0	live	SERPINB9	CAP-3, CAP3, PI-9, PI9	serpin family B member 9	cytoplasmic antiproteinase 3|peptidase inhibitor 9|protease inhibitor 9 (ovalbumin type)|serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 9|serpin peptidase inhibitor, clade B (ovalbumin), member 9|serpin peptidase inhibitor, clade B, member 9|testicular tissue protein Li 180	6p25	6	NC_000006.12	2887265	2903312	minus	9	601799	
9606	Homo sapiens	10140	0	live	TOB1	APRO6, PIG49, TOB, TROB, TROB1	transducer of ERBB2, 1	proliferation-inducing gene 49|transducer of erbB-2 1	17q21	17	NC_000017.11	50862223	50867978	minus	4	605523	
9606	Homo sapiens	6434	0	live	TRA2B	Htra2-beta, PPP1R156, SFRS10, SRFS10, TRA2-BETA, TRAN2B	transformer 2 beta homolog (Drosophila)	TRA-2 beta|protein phosphatase 1, regulatory subunit 156|splicing factor, arginine/serine-rich 10 (transformer 2 homolog, Drosophila)|transformer-2 protein homolog B	3q26.2-q27	3	NC_000003.12	185914568	185938136	minus	12	602719	
9606	Homo sapiens	200879	0	live	LIPH	AH, ARWH2, HYPT7, LAH2, LPDLR, PLA1B, mPA-PLA1	lipase H	LPD lipase-related protein|lipase, member H|mPA-PLA1 alpha|membrane-associated phosphatidic acid-selective phospholipase A1-alpha|membrane-bound phosphatidic acid-selective phospholipase A1|phospholipase A(1)|phospholipase A1 member B	3q27	3	NC_000003.12	185506866	185552655	minus	12	607365	
9606	Homo sapiens	5307	0	live	PITX1	BFT, CCF, LBNBG, POTX, PTX1	paired like homeodomain 1	hindlimb expressed homeobox protein backfoot|hindlimb-expressed homeobox protein backfoot|homeobox protein PITX1|paired-like homeodomain 1|paired-like homeodomain transcription factor 1|pituitary homeo box 1|pituitary otx-related factor	5q31.1	5	NC_000005.10	135027734	135034274	minus	3	602149	
9606	Homo sapiens	154796	0	live	AMOT		angiomotin	angiomotin p130 isoform|angiomotin p80 isoform	Xq23	X	NC_000023.11	112774877	112840961	minus	17	300410	
9606	Homo sapiens	200186	0	live	CRTC2	TORC-2, TORC2	CREB regulated transcription coactivator 2	transducer of regulated cAMP response element-binding protein (CREB) 2	1q21.3	1	NC_000001.11	153947672	153958656	minus	15	608972	
9606	Homo sapiens	407010	0	live	MIR23A	MIRN23A, hsa-mir-23a, miRNA23A, mir-23a	microRNA 23a		19p13.13	19	NC_000019.10	13836587	13836659	minus	1	607962	
9606	Homo sapiens	8405	0	live	SPOP	BTBD32, TEF2	speckle type BTB/POZ protein	HIB homolog 1|roadkill homolog 1|speckle type POZ protein	17q21.33	17	NC_000017.11	49598884	49678163	minus	14	602650	
9606	Homo sapiens	135228	0	live	CD109	CPAMD7, p180, r150	CD109 molecule	150 kDa TGF-beta-1-binding protein|C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7|Gov platelet alloantigens|activated T-cell marker CD109|platelet-specific Gov antigen	6q13	6	NC_000006.12	73672182	73828317	plus	36	608859	
9606	Homo sapiens	10129	0	live	FRY	13CDNA73, 214K23.2, C13orf14, CG003, bA207N4.2, bA37E23.1	FRY microtubule binding protein	WUGSC:H_2G3A.1|furry homolog	13q13.1	13	NC_000013.11	32031300	32297498	plus	64	614818	
9606	Homo sapiens	51773	0	live	RSF1	HBXAP, RSF-1, XAP8, p325	remodeling and spacing factor 1	HBV pX associated protein-8|HBV pX-associated protein 8|hepatitis B virus x associated protein|hepatitis B virus x-associated protein|p325 subunit of RSF chromatin-remodeling complex	11q14.1	11	NC_000011.10	77660009	77820869	minus	16	608522	
9606	Homo sapiens	64399	0	live	HHIP	HIP	hedgehog interacting protein		4q28-q32	4	NC_000004.12	144645996	144741400	plus	13	606178	
9606	Homo sapiens	5682	0	live	PSMA1	HC2, HEL-S-275, NU, PROS30	proteasome subunit alpha 1	30 kDa prosomal protein|PROS-30|epididymis secretory protein Li 275|macropain subunit C2|macropain subunit nu|multicatalytic endopeptidase complex subunit C2|proteasome (prosome, macropain) subunit, alpha type, 1|proteasome component C2|proteasome nu chain|proteasome subunit nu|proteasome subunit, alpha-type, 1|protein P30-33K|testicular tissue protein Li 150	11p15.1	11	NC_000011.10	14504876	14643634	minus	12	602854	
9606	Homo sapiens	407014	0	live	MIR25	MIRN25, hsa-mir-25, miR-25	microRNA 25		7q22.1	7	NC_000007.14	100093560	100093643	minus	1	612150	
9606	Homo sapiens	2937	0	live	GSS	GSHS, HEL-S-64p, HEL-S-88n	glutathione synthetase	GSH synthetase|GSH-S|glutathione synthase	20q11.2	20	NC_000020.11	34928433	34955992	minus	15	601002	
9606	Homo sapiens	5800	0	live	PTPRO	GLEPP1, NPHS6, PTP-OC, PTP-U2T, PTPU2, R-PTP-O, PTPRO	protein tyrosine phosphatase, receptor type O	PTP phi|PTPase U2|glomerular epithelial protein 1|osteoclastic transmembrane protein-tyrosine phosphatase|phosphotyrosine phosphatase U2|protein tyrosine phosphatase PTP-U2|protein tyrosine phosphatase, receptor type, O	12p13-p12	12	NC_000012.12	15322257	15598331	plus	27	600579	
9606	Homo sapiens	8125	0	live	ANP32A	C15orf1, HPPCn, I1PP2A, LANP, MAPM, PHAP1, PHAPI, PP32	acidic nuclear phosphoprotein 32 family member A	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A|acidic nuclear phosphoprotein pp32|cerebellar leucine rich acidic nuclear protein|hepatopoietin Cn|inhibitor-1 of protein phosphatase-2A|leucine-rich acidic nuclear protein|mapmodulin|potent heat-stable protein phosphatase 2A inhibitor I1PP2A|putative HLA-DR-associated protein I|putative human HLA class II associated protein I	15q23	15	NC_000015.10	68778535	68820922	minus	7	600832	
9606	Homo sapiens	9271	0	live	PIWIL1	CT80.1, HIWI, MIWI, PIWI	piwi-like RNA-mediated gene silencing 1	piwi homolog	12q24.33	12	NC_000012.12	130337887	130426260	plus	25	605571	
9606	Homo sapiens	84148	0	live	KAT8	MOF, MYST1, ZC2HC8, hMOF	lysine acetyltransferase 8	K(lysine) acetyltransferase 8|MOZ, YBF2/SAS3, SAS2 and TIP60 protein 1|MYST histone acetyltransferase 1|MYST-1|histone acetyltransferase MYST1|ortholog of Drosophila males absent on the first (MOF)|probable histone acetyltransferase MYST1	16p11.2	16	NC_000016.10	31117664	31131393	plus	12	609912	
9606	Homo sapiens	444	0	live	ASPH	AAH, BAH, CASQ2BP1, FDLAB, HAAH, JCTN, junctin	aspartate beta-hydroxylase	A beta H-J-J|ASP beta-hydroxylase|aspartyl/asparaginyl-beta-hydroxylase|cardiac junctin|humbug|junctate|peptide-aspartate beta-dioxygenase	8q12.1	8	NC_000008.11	61500556	61714640	minus	32	600582	
9606	Homo sapiens	6909	0	live	TBX2		T-box 2	T-box protein 2	17q23.2	17	NC_000017.11	61394698	61409466	plus	9	600747	
9606	Homo sapiens	57575	0	live	PCDH10	OL-PCDH, PCDH19	protocadherin 10		4q28.3	4	NC_000004.12	133149290	133208606	plus	6	608286	
9606	Homo sapiens	1825	0	live	DSC3	CDHF3, DSC, DSC1, DSC2, DSC4, HT-CP	desmocollin 3	cadherin family member 3|desmocollin-4	18q12.1	18	NC_000018.10	30989365	31042815	minus	17	600271	
9606	Homo sapiens	8692	0	live	HYAL2	LUCA2	hyaluronoglucosaminidase 2	PH-20 homolog|PH20 homolog|hyal-2|hyaluronidase 2|hyaluronoglucosaminidase-2|lung carcinoma protein 2|lysosomal hyaluronidase	3p21.3	3	NC_000003.12	50317790	50322850	minus	6	603551	
9606	Homo sapiens	51162	0	live	EGFL7	NEU1, VE-STATIN, ZNEU1	EGF like domain multiple 7	EGF-like protein 7|EGF-like-domain, multiple 7|NOTCH4-like protein|multiple EGF-like domains protein 7|multiple epidermal growth factor-like domains protein 7|vascular endothelial statin	9q34.3	9	NC_000009.12	136658856	136672678	plus	13	608582	
9606	Homo sapiens	407017	0	live	MIR26B	MIRN26B, hsa-mir-26b, miR-26b	microRNA 26b		2q35	2	NC_000002.12	218402646	218402722	plus	1	612152	
9606	Homo sapiens	3514	0	live	IGKC	HCAK1D, Km, IGKC	immunoglobulin kappa constant	immunoglobulin kappa (invariant region)|immunoglobulin kappa constant region|immunoglobulin kappa light chain (VJ)	2p12	2	NC_000002.12	88857361	88857683	minus	0	147200	
9606	Homo sapiens	51701	0	live	NLK		nemo-like kinase		17q11.2	17	NC_000017.11	28042647	28205140	plus	13	609476	
9606	Homo sapiens	153090	0	live	DAB2IP	AF9Q34, AIP-1, AIP1, DIP1/2	DAB2 interacting protein	ASK-interacting protein 1|ASK1-interacting protein 1|DAB2 interaction protein|DOC-2/DAB2 interactive protein|nGAP-like protein	9q33.1-q33.3	9	NC_000009.12	121566883	121785530	plus	26	609205	
9606	Homo sapiens	4152	0	live	MBD1	CXXC3, PCM1, RFT	methyl-CpG binding domain protein 1	CXXC-type zinc finger protein 3|methyl-CpG binding domain protein 1 isoform PCM1|protein containing methyl-CpG-binding domain 1|the regulator of fibroblast growth factor 2 (FGF-2) transcription	18q21	18	NC_000018.10	50266623	50281774	minus	21	156535	
9606	Homo sapiens	10562	0	live	OLFM4	GC1, GW112, OLM4, OlfD, UNQ362, bA209J19.1, hGC-1, hOLfD	olfactomedin 4	G-CSF-stimulated clone 1 protein|antiapoptotic protein GW112	13q14.3	13	NC_000013.11	53028741	53052061	plus	5	614061	
9606	Homo sapiens	5980	0	live	REV3L	POLZ, REV3	REV3 like, DNA directed polymerase zeta catalytic subunit	REV3-like, polymerase (DNA directed), zeta, catalytic subunit|Rev-3, yeast, homolog-like (polymerase, DNA, zeta)	6q21	6	NC_000006.12	111299031	111483715	minus	40	602776	
9606	Homo sapiens	387893	0	live	KMT5A	PR-Set7, SET07, SET8, SETD8	lysine methyltransferase 5A	H4-K20-HMTase SETD8|H4-K20-specific histone methyltransferase|H4K20-specific histone methyltransferase splice variant Set8b|PR/SET domain containing protein 8|PR/SET domain-containing protein 07|PR/SET07|SET domain containing (lysine methyltransferase) 8|SET domain-containing protein 8|histone-lysine N-methyltransferase SETD8|lysine (K)-specific methyltransferase 5A|lysine N-methyltransferase 5A	12q24.31	12	NC_000012.12	123383778	123409358	plus	10	607240	
9606	Homo sapiens	84168	0	live	ANTXR1	ATR, GAPO, TEM8	anthrax toxin receptor 1	2310008J16Rik|2810405N18Rik|tumor endothelial marker 8	2p13.1	2	NC_000002.12	69013144	69249327	plus	22	606410	
9606	Homo sapiens	406987	0	live	MIR204	MIRN204, RDICC, miRNA204, mir-204	microRNA 204	hsa-mir-204	9q21.12	9	NC_000009.12	70809975	70810084	minus	1	610942	
9606	Homo sapiens	9869	0	live	SETDB1	ESET, H3-K9-HMTase4, KG1T, KMT1E, TDRD21	SET domain bifurcated 1	ERG-associated protein with SET domain|ERG-associated protein with a SET domain, ESET|H3-K9-HMTase 4|SET domain, bifurcated 1|histone H3-K9 methyltransferase 4|histone-lysine N-methyltransferase, H3lysine-9 specific 4|lysine N-methyltransferase 1E|tudor domain containing 21	1q21	1	NC_000001.11	150926339	150964901	plus	22	604396	
9606	Homo sapiens	10803	0	live	CCR9	CC-CKR-9, CDw199, GPR-9-6, GPR28	C-C motif chemokine receptor 9	G protein-coupled receptor 28|chemokine (C-C motif) receptor 9	3p21.3	3	NC_000003.12	45886504	45903177	plus	5	604738	
9606	Homo sapiens	22846	0	live	VASH1	KIAA1036	vasohibin 1		14q24.3	14	NC_000014.9	76761892	76783022	plus	11	609011	
9606	Homo sapiens	3763	0	live	KCNJ6	BIR1, GIRK-2, GIRK2, KATP-2, KATP2, KCNJ7, KIR3.2, KPLBS, hiGIRK2	potassium voltage-gated channel subfamily J member 6	inward rectifier K(+) channel Kir3.2|inward rectifier potassium channel KIR3.2|potassium channel, inwardly rectifying subfamily J, member 6	21q22.1	21	NC_000021.9	37617482	37919731	minus	6	600877	
9606	Homo sapiens	3680	0	live	ITGA9	ALPHA-RLC, ITGA4L, RLC	integrin subunit alpha 9	integrin alpha 9|integrin alpha-RLC|integrin, alpha 9	3p21.3	3	NC_000003.12	37452322	37819790	plus	28	603963	
9606	Homo sapiens	53905	0	live	DUOX1	LNOX1, NOXEF1, THOX1	dual oxidase 1	NADPH thyroid oxidase 1|flavoprotein NADPH oxidase|large NOX 1|long NOX 1|nicotinamide adenine dinucleotide phosphate oxidase|thyroid oxidase 1	15q15.3	15	NC_000015.10	45129992	45165578	plus	35	606758	
9606	Homo sapiens	3798	0	live	KIF5A	D12S1889, MY050, NKHC, SPG10	kinesin family member 5A	KIF5A variant protein|kinesin heavy chain neuron-specific 1|kinesin, heavy chain, neuron-specific|neuronal kinesin heavy chain	12q13.13	12	NC_000012.12	57550064	57584771	plus	29	602821	
9606	Homo sapiens	7417	0	live	VDAC2	POR	voltage dependent anion channel 2	outer mitochondrial membrane protein porin 2|voltage-dependent anion channel 2	10q22	10	NC_000010.11	75210154	75231448	plus	13	193245	
9606	Homo sapiens	23049	0	live	SMG1	61E3.4, ATX, LIP	SMG1 phosphatidylinositol 3-kinase-related kinase	PI-3-kinase-related kinase SMG-1|lambda-interacting protein|lambda/iota protein kinase C-interacting protein|smg-1 homolog, phosphatidylinositol 3-kinase-related kinase	16p12.3	16	NC_000016.10	18804853	18926409	minus	63	607032	
9606	Homo sapiens	3381	0	live	IBSP	BNSP, BSP, BSP-II, SP-II	integrin binding sialoprotein	BSP II|bone sialoprotein II|cell-binding sialoprotein|integrin-binding sialoprotein	4q21.1	4	NC_000004.12	87799550	87812449	plus	7	147563	
9606	Homo sapiens	7079	0	live	TIMP4		TIMP metallopeptidase inhibitor 4	TIMP-4|tissue inhibitor of metalloproteinase 4|tissue inhibitor of metalloproteinases 4	3p25	3	NC_000003.12	12153068	12159351	minus	5	601915	
9606	Homo sapiens	64840	0	live	PORCN	DHOF, FODH, MG61, PORC, PPN	porcupine homolog (Drosophila)	probable protein-cysteine N-palmitoyltransferase porcupine	Xp11.23	X	NC_000023.11	48508959	48520814	plus	16	300651	
9606	Homo sapiens	8239	0	live	USP9X	DFFRX, FAF, FAM, MRX99, MRXS99F	ubiquitin specific peptidase 9, X-linked	Drosophila fat facets related, X-linked|deubiquitinating enzyme FAF-X|fat facets in mammals|fat facets protein related, X-linked|fat facets protein-related, X-linked|hFAM|ubiquitin specific protease 9, X chromosome (fat facets-like Drosophila)|ubiquitin thioesterase FAF-X|ubiquitin thiolesterase FAF-X|ubiquitin-specific processing protease FAF-X|ubiquitin-specific protease 9, X chromosome|ubiquitin-specific-processing protease FAF-X	Xp11.4	X	NC_000023.11	41085433	41236579	plus	45	300072	
9606	Homo sapiens	9154	0	live	SLC28A1	CNT1, HCNT1	solute carrier family 28 member 1	Na(+)/nucleoside cotransporter 1|concentrative nucleoside transporter 1|sodium-coupled nucleoside transporter 1|solute carrier family 28 (concentrative nucleoside transporter), member 1|solute carrier family 28 (sodium-coupled nucleoside transporter), member 1	15q25.3	15	NC_000015.10	84884577	84975651	plus	29	606207	
9606	Homo sapiens	7707	0	live	ZNF148	BERF-1, BFCOL1, HT-BETA, ZBP-89, ZFP148, pHZ-52	zinc finger protein 148	CACCC box-binding protein|CLL-associated antigen KW-10|transcription factor ZBP-89|zinc finger DNA-binding protein 89	3q21	3	NC_000003.12	125225669	125375354	minus	9	601897	
9606	Homo sapiens	489	0	live	ATP2A3	SERCA3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3	ATPase, Ca(2+)-transporting, ubiquitous|ATPase, Ca++ transporting, ubiquitous|SR Ca(2+)-ATPase 3|adenosine triphosphatase, calcium|calcium pump 3|calcium-translocating P-type ATPase|sarco/endoplasmic reticulum Ca2+ -ATPase	17p13.3	17	NC_000017.11	3923869	3964464	minus	26	601929	
9606	Homo sapiens	7009	0	live	TMBIM6	BAXI1, BI-1, TEGT	transmembrane BAX inhibitor motif containing 6	testis enhanced gene transcript|testis-enhanced gene transcript protein|transmembrane BAX inhibitor motif-containing protein 6	12q13.12	12	NC_000012.12	49741510	49764934	plus	11	600748	
9606	Homo sapiens	6489	0	live	ST8SIA1	GD3S, SIAT8, SIAT8-A, SIAT8A, ST8SiaI	ST8 alpha-N-acetylneuraminate alpha-2,8-sialyltransferase 1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1|alpha-2,8-sialyltransferase 8A|disialoganglioside (GD3) synthase|ganglioside GD3 synthase|ganglioside GT3 synthase|ganglioside-specific alpha-2,8-polysialyltransferase|sialyltransferase 8 (alpha-N-acetylneuraminate: alpha-2,8-sialytransferase, GD3 synthase) A|sialyltransferase 8A (alpha-N-acetylneuraminate: alpha-2,8-sialyltransferase, GD3 synthase)|sialyltransferase St8Sia I|sialytransferase St8Sia I	12p12.1-p11.2	12	NC_000012.12	22129135	22334714	minus	9	601123	
9606	Homo sapiens	55193	0	live	PBRM1	BAF180, PB1	polybromo 1	BRG1-associated factor 180|polybromo-1D	3p21	3	NC_000003.12	52545352	52685898	minus	37	606083	
9606	Homo sapiens	8490	0	live	RGS5	MST092, MST106, MST129, MSTP032, MSTP092, MSTP106, MSTP129	regulator of G-protein signaling 5		1q23.1	1	NC_000001.11	163142299	163321791	minus	9	603276	
9606	Homo sapiens	8973	0	live	CHRNA6	CHNRA6	cholinergic receptor nicotinic alpha 6 subunit	acetylcholine receptor, nicotinic, alpha 6 (neuronal)|cholinergic receptor, nicotinic alpha 6|cholinergic receptor, nicotinic, alpha 6 (neuronal)|cholinergic receptor, nicotinic, alpha polypeptide 6	8p11.21	8	NC_000008.11	42752620	42768786	minus	6	606888	
9606	Homo sapiens	407043	0	live	MIR7-1	MIRN7-1, hsa-mir-7-1, mir-7-1	microRNA 7-1	miR-7-5p	9q21.32	9	NC_000009.12	83969748	83969857	minus	1	615239	
9606	Homo sapiens	63976	0	live	PRDM16	CMD1LL, LVNC8, MEL1, PFM13	PR domain 16	MDS1/EVI1-like gene 1|PR domain containing 16|transcription factor MEL1	1p36.32	1	NC_000001.11	3068227	3438621	plus	18	605557	
9606	Homo sapiens	28987	0	live	NOB1	ART-4, MST158, MSTP158P, PSMD8BP1, NOB1	NIN1/PSMD8 binding protein 1 homolog	NIN1/RPN12 binding protein 1 homolog|PSMD8 binding protein 1|adenocarcinoma antigen recognized by T lymphocytes 4|nin one binding protein|phosphorylation regulatory protein HP-10|protein ART-4	16q22.3	16	NC_000016.10	69741854	69754968	minus	9	613586	
9606	Homo sapiens	694	0	live	BTG1		B-cell translocation gene 1, anti-proliferative	B-cell translocation gene 1 protein	12q22	12	NC_000012.12	92140278	92145897	minus	2	109580	
9606	Homo sapiens	23555	0	live	TSPAN15	2700063A19Rik, NET-7, NET7, TM4SF15	tetraspanin 15	tetraspan NET-7|transmembrane 4 superfamily member 15|transmembrane 4 superfamily member tetraspan NET-7|tspan-15	10q22.1	10	NC_000010.11	69425218	69507669	plus	11	613140	
9606	Homo sapiens	140628	0	live	GATA5	GATAS, bB379O24.1	GATA binding protein 5	GATA binding factor-5|GATA-binding factor 5|GATA-binding protein 5	20q13.33	20	NC_000020.11	62463497	62475970	minus	8	611496	
9606	Homo sapiens	5820	0	live	PVT1	LINC00079, NCRNA00079, onco-lncRNA-100	Pvt1 oncogene (non-protein coding)	Oncogene PVT-1 (MYC activator)|long intergenic non-protein coding RNA 79|plasmacytoma variant translocation 1|pvt-1 (murine) oncogene homolog, MYC activator	8q24	8	NC_000008.11	127890628	128101253	plus	8	165140	
9606	Homo sapiens	55872	0	live	PBK	CT84, HEL164, Nori-3, SPK, TOPK	PDZ binding kinase	MAPKK-like protein kinase|T-LAK cell-originated protein kinase|cancer/testis antigen 84|epididymis luminal protein 164|serine/threonine protein kinase|spermatogenesis-related protein kinase	8p21.2	8	NC_000008.11	27809621	27838095	minus	8	611210	
9606	Homo sapiens	4776	0	live	NFATC4	NF-AT3, NF-ATC4, NFAT3	nuclear factor of activated T-cells 4	T-cell transcription factor NFAT3|nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4	14q11.2	14	NC_000014.9	24366911	24379604	plus	12	602699	
9606	Homo sapiens	79139	0	live	DERL1	DER-1, DER1	derlin 1	DERtrin-1|Der1-like domain family, member 1|degradation in endoplasmic reticulum protein 1	8q24.13	8	NC_000008.11	123013164	123042423	minus	9	608813	
9606	Homo sapiens	9826	0	live	ARHGEF11	GTRAP48, PDZ-RHOGEF	Rho guanine nucleotide exchange factor 11	Rho guanine exchange factor (GEF) 11|Rho guanine nucleotide exchange factor (GEF) 11|RhoA-specific guanine nucleotide exchange factor|RhoGEF glutamate transport modulator|glutamate transporter EAAT4-associated protein 48	1q21	1	NC_000001.11	156934840	157046640	minus	48	605708	
9606	Homo sapiens	4046	0	live	LSP1	WP34, pp52	lymphocyte-specific protein 1	47 kDa actin binding protein|47 kDa actin-binding protein|52 kDa phosphoprotein|F-actin binding and cytoskeleton associated protein|leufactin (leukocyte F-actin binding protein)|leukocyte-specific protein 1|lymphocyte-specific antigen WP34	11p15.5	11	NC_000011.10	1852970	1892263	plus	16	153432	
9606	Homo sapiens	6318	0	live	SERPINB4	LEUPIN, PI11, SCCA-2, SCCA1, SCCA2	serpin family B member 4	SCCA2/SCCA1 fusion protein|peptidase inhibitor 11|protease inhibitor (leucine-serpin)|serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 4|serpin peptidase inhibitor, clade B (ovalbumin), member 4|squamous cell carcinoma antigen 1|squamous cell carcinoma antigen 2	18q21.3	18	NC_000018.10	63637259	63644319	minus	8	600518	
9606	Homo sapiens	84864	0	live	MINA	MDIG53, NO52, ROX, MINA	MYC induced nuclear antigen	60S ribosomal protein L27a histidine hydroxylase|histone lysine demethylase MINA|mineral dust induced gene protein|mineral dust-induced gene protein|myc-induced nuclear antigen, 53 kDa|nucleolar protein 52|ribosomal oxygenase MINA	3q11.2	3	NC_000003.12	97941817	97972451	minus	12	612049	
9606	Homo sapiens	4331	0	live	MNAT1	CAP35, MAT1, RNF66, TFB3	MNAT1, CDK activating kinase assembly factor	CDK7/cyclin-H assembly factor|MNAT CDK-activating kinase assembly factor 1|RING finger protein 66|RING finger protein MAT1|cyclin G1 interacting protein|cyclin-G1-interacting protein|menage a trois 1 (CAK assembly factor)|menage a trois homolog 1, cyclin H assembly factor|menage a trois-like protein 1 cyclin H assembly factor	14q23	14	NC_000014.9	60734741	60968680	plus	9	602659	
9606	Homo sapiens	4209	0	live	MEF2D		myocyte enhancer factor 2D	MADS box transcription enhancer factor 2, polypeptide D	1q12-q23	1	NC_000001.11	156463721	156500842	minus	17	600663	
9606	Homo sapiens	685	0	live	BTC		betacellulin		4q13.3	4	NC_000004.12	74744759	74794672	minus	7	600345	
9606	Homo sapiens	283131	0	live	NEAT1	LINC00084, NCRNA00084, TncRNA, VINC	nuclear paraspeckle assembly transcript 1 (non-protein coding)	MENepsilon/beta|long intergenic non-protein coding RNA 84|nuclear enriched abundant transcript 1|trophoblast MHC class II suppressor|trophoblast-derived noncoding RNA|virus inducible non-coding RNA	11q13.1	11	NC_000011.10	65422798	65426532	plus	1	612769	
9606	Homo sapiens	1142	0	live	CHRNB3		cholinergic receptor nicotinic beta 3 subunit	acetylcholine receptor, neuronal nicotinic, beta-3 subunit|acetylcholine receptor, nicotinic, beta 3 (neuronal)|cholinergic receptor, nicotinic beta 3|cholinergic receptor, nicotinic, beta 3 (neuronal)|cholinergic receptor, nicotinic, beta polypeptide 3	8p11.2	8	NC_000008.11	42697419	42737407	plus	7	118508	
9606	Homo sapiens	57491	0	live	AHRR	AHH, AHHR, bHLHe77	aryl-hydrocarbon receptor repressor	ahR repressor|aryl hydrocarbon hydroxylase regulator|class E basic helix-loop-helix protein 77|dioxin receptor repressor	5p15.3	5	NC_000005.10	304176	438291	plus	12	606517	
9606	Homo sapiens	5927	0	live	KDM5A	RBBP-2, RBBP2, RBP2	lysine demethylase 5A	Jumonji, AT rich interactive domain 1A (RBP2-like)|histone demethylase JARID1A|jumonji/ARID domain-containing protein 1A|lysine (K)-specific demethylase 5A|retinoblastoma binding protein 2	12p11	12	NC_000012.12	280057	389455	minus	28	180202	
9606	Homo sapiens	11279	0	live	KLF8	BKLF3, ZNF741	Kruppel-like factor 8	basic krueppel-like factor 3|basic kruppel-like factor 3|zinc finger protein 741	Xp11.21	X	NC_000023.11	56232356	56291527	plus	7	300286	
9606	Homo sapiens	406994	0	live	MIR212	MIRN212, mir-212	microRNA 212	hsa-mir-212	17p13.3	17	NC_000017.11	2050271	2050380	minus	1	613487	
9606	Homo sapiens	26038	0	live	CHD5	CHD-5	chromodomain helicase DNA binding protein 5	ATP-dependent helicase CHD5	1p36.31	1	NC_000001.11	6101787	6180134	minus	42	610771	
9606	Homo sapiens	2939	0	live	GSTA2	GST2-2, GTA2, GTH2, GSTA2	glutathione S-transferase alpha 2	GST HA subunit 2|GST class-alpha member 2|GST-gamma|S-(hydroxyalkyl)glutathione lyase A2|glutathione S-alkyltransferase A2|glutathione S-aralkyltransferase A2|glutathione S-aryltransferase A2|liver GST2|testis tissue sperm-binding protein Li 59n	6p12.1	6	NC_000006.12	52750087	52763563	minus	8	138360	
9606	Homo sapiens	6355	0	live	CCL8	HC14, MCP-2, MCP2, SCYA10, SCYA8	C-C motif chemokine ligand 8	chemokine (C-C motif) ligand 8|monocyte chemoattractant protein 2|monocyte chemotactic protein 2|small inducible cytokine subfamily A (Cys-Cys), member 8 (monocyte chemotactic protein 2)|small-inducible cytokine A8	17q11.2	17	NC_000017.11	34319047	34321402	plus	3	602283	
